payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_01368,demo_company_001,STRIPE,7507.87,INR,UPI,UNKNOWN,UNKNOWN,12,0,1
pay_synth_01369,demo_company_001,DEMO,589.53,INR,CARD,AUTHENTICATION,TEMPORARY,1,6,1
pay_synth_01370,demo_company_001,DEMO,2286.43,INR,NETBANKING,CUSTOMER_ACTION_REQUIRED,TEMPORARY,12,4,1
pay_synth_01371,demo_company_001,STRIPE,749.88,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,23,5,1
pay_synth_01372,demo_company_001,DEMO,324.69,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,2,1
pay_synth_01373,demo_company_001,STRIPE,3254.53,INR,NETBANKING,BANK,TEMPORARY,14,0,0
pay_synth_01374,demo_company_001,DEMO,3535.46,INR,NETBANKING,AUTHENTICATION,TEMPORARY,2,6,0
pay_synth_01375,demo_company_001,DEMO,3140.44,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,22,4,0
pay_synth_01376,demo_company_001,STRIPE,484.69,INR,UPI,AUTHENTICATION,TEMPORARY,9,5,1
pay_synth_01377,demo_company_001,DEMO,1965.67,USD,CARD,CARD,PERMANENT,5,5,0
pay_synth_01378,demo_company_001,RAZORPAY,3285.78,INR,NETBANKING,AUTHENTICATION,TEMPORARY,22,4,0
pay_synth_01379,demo_company_001,DEMO,4685.18,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,21,4,1
pay_synth_01380,demo_company_001,RAZORPAY,3389.02,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,13,6,0
pay_synth_01381,demo_company_001,DEMO,4746.36,INR,CARD,AUTHENTICATION,TEMPORARY,8,4,0
pay_synth_01382,demo_company_001,DEMO,5257.34,INR,CARD,CARD,PERMANENT,17,2,0
pay_synth_01383,demo_company_001,STRIPE,2007.94,INR,UPI,NETWORK,TEMPORARY,7,3,1
pay_synth_01384,demo_company_001,DEMO,2976.58,INR,UPI,CARD,PERMANENT,5,4,1
pay_synth_01385,demo_company_001,RAZORPAY,4913.18,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,3,1
pay_synth_01386,demo_company_001,DEMO,2670.78,INR,CARD,AUTHENTICATION,TEMPORARY,13,5,1
pay_synth_01387,demo_company_001,RAZORPAY,5996.9,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,14,2,1
pay_synth_01388,demo_company_001,DEMO,4335.08,INR,CARD,BANK,TEMPORARY,19,6,1
pay_synth_01389,demo_company_001,STRIPE,960.59,INR,UPI,UNKNOWN,UNKNOWN,5,5,1
pay_synth_01390,demo_company_001,DEMO,489.8,INR,CARD,AUTHENTICATION,TEMPORARY,21,2,1
pay_synth_01391,demo_company_001,DEMO,1843.29,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,5,1
pay_synth_01392,demo_company_001,DEMO,554.95,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,1,1
pay_synth_01393,demo_company_001,DEMO,1964.76,INR,CARD,CARD,PERMANENT,18,1,1
pay_synth_01394,demo_company_001,RAZORPAY,1794.71,INR,CARD,NETWORK,TEMPORARY,7,4,1
pay_synth_01395,demo_company_001,DEMO,6640.29,INR,WALLET,BANK,TEMPORARY,4,3,0
pay_synth_01396,demo_company_001,STRIPE,2996.09,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,5,0
pay_synth_01397,demo_company_001,DEMO,4807.51,INR,CARD,CARD,PERMANENT,10,2,0
pay_synth_01398,demo_company_001,DEMO,1108.1,INR,UPI,CARD,PERMANENT,19,0,1
pay_synth_01399,demo_company_001,RAZORPAY,8347.09,INR,UPI,AUTHENTICATION,TEMPORARY,13,1,1
pay_synth_01400,demo_company_001,RAZORPAY,4418.91,INR,NETBANKING,NETWORK,TEMPORARY,13,1,1
pay_synth_01401,demo_company_001,DEMO,2772.32,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_01402,demo_company_001,DEMO,296.91,INR,NETBANKING,AUTHENTICATION,TEMPORARY,16,6,0
pay_synth_01403,demo_company_001,DEMO,5876.64,INR,UPI,PROVIDER,TEMPORARY,14,0,1
pay_synth_01404,demo_company_001,RAZORPAY,10650.21,INR,NETBANKING,AUTHENTICATION,TEMPORARY,22,3,1
pay_synth_01405,demo_company_001,RAZORPAY,1828.56,INR,UPI,BANK,TEMPORARY,2,3,0
pay_synth_01406,demo_company_001,DEMO,1866.37,INR,NETBANKING,NETWORK,TEMPORARY,2,3,0
pay_synth_01407,demo_company_001,STRIPE,1078.5,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,4,0
pay_synth_01408,demo_company_001,STRIPE,353.63,INR,UPI,NETWORK,TEMPORARY,2,4,1
pay_synth_01409,demo_company_001,RAZORPAY,1030.61,INR,CARD,NETWORK,TEMPORARY,17,6,1
pay_synth_01410,demo_company_001,STRIPE,9503.54,INR,NETBANKING,AUTHENTICATION,TEMPORARY,5,5,0
pay_synth_01411,demo_company_001,DEMO,5318.84,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,0,1
pay_synth_01412,demo_company_001,DEMO,834.88,INR,UPI,AUTHENTICATION,TEMPORARY,2,5,0
pay_synth_01413,demo_company_001,DEMO,1013.95,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,0,2,0
pay_synth_01414,demo_company_001,DEMO,15291.95,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,0,1
pay_synth_01415,demo_company_001,RAZORPAY,651.87,INR,UPI,AUTHENTICATION,TEMPORARY,12,2,1
pay_synth_01416,demo_company_001,STRIPE,884.1,INR,UPI,AUTHENTICATION,TEMPORARY,8,0,1
pay_synth_01417,demo_company_001,DEMO,1176.64,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,21,4,1
pay_synth_01418,demo_company_001,DEMO,464.98,INR,NETBANKING,AUTHENTICATION,TEMPORARY,21,3,0
pay_synth_01419,demo_company_001,DEMO,1056.26,USD,CARD,CARD,PERMANENT,1,1,0
pay_synth_01420,demo_company_001,STRIPE,1072.44,INR,CARD,NETWORK,TEMPORARY,9,6,1
pay_synth_01421,demo_company_001,DEMO,733.44,INR,WALLET,CARD,PERMANENT,11,0,0
pay_synth_01422,demo_company_001,RAZORPAY,6822.43,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,18,0,1
pay_synth_01423,demo_company_001,DEMO,562.94,INR,UPI,TEMPORARY,TEMPORARY,2,6,0
pay_synth_01424,demo_company_001,DEMO,1568.81,INR,UPI,NETWORK,TEMPORARY,18,1,1
pay_synth_01425,demo_company_001,STRIPE,752.2,INR,UPI,BANK,PERMANENT,0,6,0
pay_synth_01426,demo_company_001,STRIPE,1465.61,INR,UPI,AUTHENTICATION,TEMPORARY,14,0,0
pay_synth_01427,demo_company_001,DEMO,718.05,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,22,6,1
pay_synth_01428,demo_company_001,STRIPE,1950.6,INR,CARD,CARD,PERMANENT,12,3,0
pay_synth_01429,demo_company_001,RAZORPAY,2493.55,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,0
pay_synth_01430,demo_company_001,STRIPE,7347.99,INR,CARD,AUTHENTICATION,TEMPORARY,1,1,1
pay_synth_01431,demo_company_001,DEMO,1003.66,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,1,1
pay_synth_01432,demo_company_001,RAZORPAY,9116.37,INR,NETBANKING,NETWORK,TEMPORARY,19,3,1
pay_synth_01433,demo_company_001,DEMO,806.76,INR,NETBANKING,UNKNOWN,UNKNOWN,10,3,1
pay_synth_01434,demo_company_001,RAZORPAY,1425.08,INR,CARD,AUTHENTICATION,TEMPORARY,22,1,1
pay_synth_01435,demo_company_001,DEMO,10559.06,INR,CARD,BANK,PERMANENT,15,3,0
pay_synth_01436,demo_company_001,DEMO,32956.43,INR,CARD,NETWORK,TEMPORARY,13,5,1
pay_synth_01437,demo_company_001,DEMO,9758.92,USD,CARD,AUTHENTICATION,TEMPORARY,22,3,1
pay_synth_01438,demo_company_001,RAZORPAY,1445.79,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,14,5,1
pay_synth_01439,demo_company_001,DEMO,3025.63,INR,UPI,PROVIDER,TEMPORARY,19,3,1
pay_synth_01440,demo_company_001,RAZORPAY,3578.28,INR,CARD,BANK,TEMPORARY,18,1,1
pay_synth_01441,demo_company_001,STRIPE,2554.02,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,0,1
pay_synth_01442,demo_company_001,DEMO,659.94,INR,UPI,NETWORK,TEMPORARY,8,2,1
pay_synth_01443,demo_company_001,RAZORPAY,2286.05,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,1,1
pay_synth_01444,demo_company_001,DEMO,1090.24,INR,UPI,AUTHENTICATION,TEMPORARY,5,6,1
pay_synth_01445,demo_company_001,STRIPE,686.49,INR,CARD,AUTHENTICATION,TEMPORARY,22,2,0
pay_synth_01446,demo_company_001,DEMO,1324.29,INR,CARD,BANK,TEMPORARY,9,3,0
pay_synth_01447,demo_company_001,RAZORPAY,2478.31,INR,WALLET,PROVIDER,TEMPORARY,2,3,1
pay_synth_01448,demo_company_001,STRIPE,4921.57,INR,CARD,AUTHENTICATION,TEMPORARY,20,0,0
pay_synth_01449,demo_company_001,STRIPE,1402.58,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,3,0
pay_synth_01450,demo_company_001,RAZORPAY,1671.36,INR,CARD,PROVIDER,TEMPORARY,5,6,1
pay_synth_01451,demo_company_001,DEMO,4039.71,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,4,2,1
pay_synth_01452,demo_company_001,RAZORPAY,1940.83,INR,WALLET,NETWORK,TEMPORARY,22,1,1
pay_synth_01453,demo_company_001,STRIPE,2647.98,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,14,1,1
pay_synth_01454,demo_company_001,RAZORPAY,1954.65,INR,UPI,AUTHENTICATION,TEMPORARY,10,6,1
pay_synth_01455,demo_company_001,DEMO,2214.39,USD,NETBANKING,UNKNOWN,UNKNOWN,19,5,0
pay_synth_01456,demo_company_001,STRIPE,614.6,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,0,1
pay_synth_01457,demo_company_001,RAZORPAY,2043.31,USD,CARD,AUTHENTICATION,TEMPORARY,5,6,0
pay_synth_01458,demo_company_001,RAZORPAY,7539.13,INR,UPI,AUTHENTICATION,TEMPORARY,4,2,1
pay_synth_01459,demo_company_001,DEMO,2140.92,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,1,3,0
pay_synth_01460,demo_company_001,RAZORPAY,785.44,USD,UPI,PROVIDER,TEMPORARY,16,4,1
pay_synth_01461,demo_company_001,DEMO,7915.12,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,0,1
pay_synth_01462,demo_company_001,RAZORPAY,3719.6,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,0,1
pay_synth_01463,demo_company_001,DEMO,3895.7,INR,NETBANKING,NETWORK,TEMPORARY,11,4,1
pay_synth_01464,demo_company_001,RAZORPAY,3791.52,USD,UPI,AUTHENTICATION,TEMPORARY,21,6,1
pay_synth_01465,demo_company_001,STRIPE,586.18,INR,NETBANKING,CARD,PERMANENT,13,1,1
pay_synth_01466,demo_company_001,DEMO,3455.79,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,6,5,1
pay_synth_01467,demo_company_001,STRIPE,7220.15,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,1,1
pay_synth_01468,demo_company_001,DEMO,1118.56,INR,UPI,CARD,PERMANENT,13,1,0
pay_synth_01469,demo_company_001,STRIPE,262.8,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,6,4,1
pay_synth_01470,demo_company_001,RAZORPAY,2606.0,INR,CARD,PROVIDER,TEMPORARY,8,3,1
pay_synth_01471,demo_company_001,RAZORPAY,1868.23,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,3,1
pay_synth_01472,demo_company_001,RAZORPAY,384.67,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,20,5,1
pay_synth_01473,demo_company_001,STRIPE,3312.24,INR,CARD,UNKNOWN,UNKNOWN,16,5,0
pay_synth_01474,demo_company_001,DEMO,3072.64,INR,WALLET,AUTHENTICATION,TEMPORARY,16,2,1
pay_synth_01475,demo_company_001,DEMO,417.32,INR,CARD,CARD,PERMANENT,20,2,0
pay_synth_01476,demo_company_001,RAZORPAY,11959.81,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,12,1,1
pay_synth_01477,demo_company_001,STRIPE,3831.92,INR,CARD,NETWORK,TEMPORARY,17,4,1
pay_synth_01478,demo_company_001,RAZORPAY,273.07,INR,UPI,CARD,PERMANENT,18,5,0
pay_synth_01479,demo_company_001,RAZORPAY,4100.5,INR,CARD,AUTHENTICATION,TEMPORARY,16,0,1
pay_synth_01480,demo_company_001,DEMO,3983.14,INR,UPI,BANK,TEMPORARY,5,3,1
pay_synth_01481,demo_company_001,STRIPE,7442.84,INR,CARD,NETWORK,TEMPORARY,11,6,1
pay_synth_01482,demo_company_001,DEMO,968.86,INR,CARD,AUTHENTICATION,TEMPORARY,5,4,1
pay_synth_01483,demo_company_001,RAZORPAY,4160.14,INR,CARD,NETWORK,TEMPORARY,2,5,0
pay_synth_01484,demo_company_001,DEMO,1427.03,INR,UPI,NETWORK,TEMPORARY,14,2,1
pay_synth_01485,demo_company_001,DEMO,1036.41,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,5,1
pay_synth_01486,demo_company_001,DEMO,761.27,INR,CARD,AUTHENTICATION,TEMPORARY,22,3,0
pay_synth_01487,demo_company_001,DEMO,269.58,INR,WALLET,AUTHENTICATION,TEMPORARY,14,5,1
pay_synth_01488,demo_company_001,RAZORPAY,3103.93,INR,UPI,AUTHENTICATION,TEMPORARY,0,3,0
pay_synth_01489,demo_company_001,DEMO,1376.02,INR,UPI,CARD,PERMANENT,20,4,0
pay_synth_01490,demo_company_001,DEMO,117.91,INR,CARD,AUTHENTICATION,TEMPORARY,2,5,1
pay_synth_01491,demo_company_001,DEMO,1949.55,INR,CARD,TEMPORARY,TEMPORARY,4,5,1
pay_synth_01492,demo_company_001,DEMO,5755.13,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,2,1
pay_synth_01493,demo_company_001,DEMO,489.32,INR,UPI,AUTHENTICATION,TEMPORARY,3,4,0
pay_synth_01494,demo_company_001,DEMO,886.61,USD,UPI,BANK,TEMPORARY,21,0,1
pay_synth_01495,demo_company_001,RAZORPAY,2809.95,INR,WALLET,NETWORK,TEMPORARY,8,3,1
pay_synth_01496,demo_company_001,RAZORPAY,139.93,USD,UPI,NETWORK,TEMPORARY,17,6,1
pay_synth_01497,demo_company_001,RAZORPAY,1060.31,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,9,6,0
pay_synth_01498,demo_company_001,DEMO,2557.04,INR,UPI,AUTHENTICATION,TEMPORARY,7,4,0
pay_synth_01499,demo_company_001,DEMO,1031.62,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,6,1
pay_synth_01500,demo_company_001,STRIPE,493.73,USD,CARD,UNKNOWN,UNKNOWN,1,4,0
pay_synth_01501,demo_company_001,RAZORPAY,517.97,INR,UPI,AUTHENTICATION,TEMPORARY,19,6,1
pay_synth_01502,demo_company_001,DEMO,360.64,INR,UPI,PROVIDER,TEMPORARY,19,0,1
pay_synth_01503,demo_company_001,DEMO,960.03,INR,CARD,CARD,PERMANENT,6,4,0
pay_synth_01504,demo_company_001,DEMO,5201.29,INR,UPI,AUTHENTICATION,TEMPORARY,10,3,1
pay_synth_01505,demo_company_001,DEMO,19185.13,INR,UPI,NETWORK,TEMPORARY,4,6,1
pay_synth_01506,demo_company_001,DEMO,1874.66,USD,NETBANKING,BANK,PERMANENT,17,1,0
pay_synth_01507,demo_company_001,RAZORPAY,3898.12,INR,CARD,PROVIDER,TEMPORARY,7,1,0
pay_synth_01508,demo_company_001,RAZORPAY,705.69,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,9,2,1
pay_synth_01509,demo_company_001,RAZORPAY,223.26,INR,NETBANKING,AUTHENTICATION,TEMPORARY,1,0,0
pay_synth_01510,demo_company_001,RAZORPAY,11517.34,INR,CARD,AUTHENTICATION,TEMPORARY,2,2,0
pay_synth_01511,demo_company_001,STRIPE,997.15,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,1,1
pay_synth_01512,demo_company_001,RAZORPAY,3709.71,INR,CARD,NETWORK,TEMPORARY,4,0,1
pay_synth_01513,demo_company_001,STRIPE,2118.49,INR,NETBANKING,PROVIDER,TEMPORARY,15,4,1
pay_synth_01514,demo_company_001,DEMO,4888.26,INR,CARD,AUTHENTICATION,TEMPORARY,9,4,1
pay_synth_01515,demo_company_001,DEMO,4694.27,USD,CARD,CARD,PERMANENT,10,3,0
pay_synth_01516,demo_company_001,DEMO,2386.84,INR,UPI,NETWORK,TEMPORARY,18,5,0
pay_synth_01517,demo_company_001,RAZORPAY,2664.53,INR,NETBANKING,AUTHENTICATION,TEMPORARY,15,1,1
pay_synth_01518,demo_company_001,STRIPE,6078.93,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,11,4,0
pay_synth_01519,demo_company_001,DEMO,1200.28,INR,WALLET,CARD,PERMANENT,1,0,0
pay_synth_01520,demo_company_001,STRIPE,8566.5,INR,UPI,PROVIDER,TEMPORARY,10,5,1
pay_synth_01521,demo_company_001,DEMO,890.82,INR,UPI,CARD,PERMANENT,21,5,0
pay_synth_01522,demo_company_001,STRIPE,1951.94,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,0,4,1
pay_synth_01523,demo_company_001,DEMO,3392.02,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,23,2,0
pay_synth_01524,demo_company_001,DEMO,354.57,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,4,2,1
pay_synth_01525,demo_company_001,DEMO,7200.08,INR,UPI,NETWORK,TEMPORARY,20,2,0
pay_synth_01526,demo_company_001,DEMO,2909.98,INR,WALLET,CARD,PERMANENT,13,5,0
pay_synth_01527,demo_company_001,DEMO,49068.47,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_01528,demo_company_001,DEMO,14482.45,INR,NETBANKING,BANK,PERMANENT,6,2,0
pay_synth_01529,demo_company_001,STRIPE,1788.44,INR,UPI,NETWORK,TEMPORARY,4,5,0
pay_synth_01530,demo_company_001,RAZORPAY,10781.5,INR,NETBANKING,CARD,PERMANENT,7,3,1
pay_synth_01531,demo_company_001,DEMO,4218.93,INR,CARD,UNKNOWN,UNKNOWN,20,2,0
pay_synth_01532,demo_company_001,RAZORPAY,2278.12,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,14,3,1
pay_synth_01533,demo_company_001,RAZORPAY,344.0,INR,NETBANKING,CUSTOMER_ACTION_REQUIRED,TEMPORARY,4,3,0
pay_synth_01534,demo_company_001,DEMO,435.49,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,4,1
pay_synth_01535,demo_company_001,DEMO,1815.96,INR,UPI,AUTHENTICATION,TEMPORARY,18,5,1
pay_synth_01536,demo_company_001,DEMO,1101.73,INR,UPI,PROVIDER,TEMPORARY,1,0,1
pay_synth_01537,demo_company_001,DEMO,2264.68,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,4,2,1
pay_synth_01538,demo_company_001,RAZORPAY,7132.16,INR,NETBANKING,NETWORK,TEMPORARY,4,0,0
pay_synth_01539,demo_company_001,DEMO,4293.93,INR,CARD,NETWORK,TEMPORARY,5,1,1
pay_synth_01540,demo_company_001,RAZORPAY,901.19,INR,CARD,CARD,PERMANENT,15,3,0
pay_synth_01541,demo_company_001,RAZORPAY,4559.45,INR,UPI,BANK,UNKNOWN,1,6,1
pay_synth_01542,demo_company_001,DEMO,724.84,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,4,1,0
pay_synth_01543,demo_company_001,RAZORPAY,576.95,INR,WALLET,BANK,TEMPORARY,14,3,1
pay_synth_01544,demo_company_001,DEMO,2648.2,INR,UPI,AUTHENTICATION,TEMPORARY,0,2,1
pay_synth_01545,demo_company_001,STRIPE,800.71,INR,CARD,AUTHENTICATION,TEMPORARY,18,1,1
pay_synth_01546,demo_company_001,DEMO,951.61,USD,UPI,AUTHENTICATION,TEMPORARY,2,5,0
pay_synth_01547,demo_company_001,STRIPE,4885.23,USD,CARD,NETWORK,TEMPORARY,18,4,0
pay_synth_01548,demo_company_001,RAZORPAY,3489.92,INR,CARD,TEMPORARY,TEMPORARY,14,1,0
pay_synth_01549,demo_company_001,DEMO,1246.62,INR,UPI,NETWORK,TEMPORARY,2,3,0
pay_synth_01550,demo_company_001,RAZORPAY,355.99,INR,UPI,TEMPORARY,TEMPORARY,7,5,1
pay_synth_01551,demo_company_001,STRIPE,866.83,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,14,3,1
pay_synth_01552,demo_company_001,RAZORPAY,12607.89,INR,CARD,CARD,PERMANENT,0,0,0
pay_synth_01553,demo_company_001,STRIPE,4753.04,INR,CARD,BANK,TEMPORARY,5,6,1
pay_synth_01554,demo_company_001,STRIPE,7507.0,USD,UPI,CARD,PERMANENT,21,6,1
pay_synth_01555,demo_company_001,DEMO,2335.6,INR,CARD,NETWORK,TEMPORARY,16,1,1
pay_synth_01556,demo_company_001,DEMO,1272.77,INR,CARD,NETWORK,TEMPORARY,15,4,1
pay_synth_01557,demo_company_001,RAZORPAY,4470.22,INR,UPI,PROVIDER,TEMPORARY,12,2,1
pay_synth_01558,demo_company_001,DEMO,6514.85,INR,UPI,BANK,PERMANENT,0,0,1
pay_synth_01559,demo_company_001,STRIPE,1119.08,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,2,1,1
pay_synth_01560,demo_company_001,STRIPE,886.07,INR,WALLET,BANK,PERMANENT,23,0,0
pay_synth_01561,demo_company_001,DEMO,394.94,INR,UPI,AUTHENTICATION,TEMPORARY,5,1,0
pay_synth_01562,demo_company_001,DEMO,864.0,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,6,0
pay_synth_01563,demo_company_001,RAZORPAY,3529.53,INR,UPI,PROVIDER,TEMPORARY,20,2,1
pay_synth_01564,demo_company_001,DEMO,995.99,INR,CARD,AUTHENTICATION,TEMPORARY,2,2,1
pay_synth_01565,demo_company_001,STRIPE,4590.43,INR,UPI,BANK,PERMANENT,14,6,1
pay_synth_01566,demo_company_001,DEMO,12928.31,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,14,4,1
pay_synth_01567,demo_company_001,RAZORPAY,1853.48,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,10,0,0
pay_synth_01568,demo_company_001,DEMO,1778.86,INR,CARD,AUTHENTICATION,TEMPORARY,21,4,1
pay_synth_01569,demo_company_001,RAZORPAY,3129.45,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,1,1
pay_synth_01570,demo_company_001,DEMO,1018.0,INR,UPI,CARD,PERMANENT,5,2,0
pay_synth_01571,demo_company_001,RAZORPAY,946.41,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,8,2,1
pay_synth_01572,demo_company_001,DEMO,975.05,INR,UPI,AUTHENTICATION,TEMPORARY,13,3,1
pay_synth_01573,demo_company_001,RAZORPAY,575.03,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,3,1
pay_synth_01574,demo_company_001,STRIPE,4446.12,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,23,6,1
pay_synth_01575,demo_company_001,DEMO,1100.39,USD,UPI,BANK,TEMPORARY,5,4,1
pay_synth_01576,demo_company_001,DEMO,5493.86,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,17,0,0
pay_synth_01577,demo_company_001,DEMO,3069.54,INR,NETBANKING,NETWORK,TEMPORARY,19,6,1
pay_synth_01578,demo_company_001,RAZORPAY,1767.32,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,14,1,1
pay_synth_01579,demo_company_001,RAZORPAY,4062.8,INR,UPI,CARD,PERMANENT,21,4,0
pay_synth_01580,demo_company_001,RAZORPAY,703.83,INR,CARD,BANK,TEMPORARY,8,2,1
pay_synth_01581,demo_company_001,DEMO,828.48,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,10,2,1
pay_synth_01582,demo_company_001,DEMO,3690.8,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,1,2,1
pay_synth_01583,demo_company_001,RAZORPAY,201.21,USD,CARD,PROVIDER,TEMPORARY,5,1,0
pay_synth_01584,demo_company_001,DEMO,1834.65,INR,UPI,CARD,PERMANENT,22,6,0
pay_synth_01585,demo_company_001,STRIPE,3263.33,INR,CARD,NETWORK,TEMPORARY,13,4,1
pay_synth_01586,demo_company_001,DEMO,6706.84,INR,UPI,CARD,PERMANENT,13,1,0
pay_synth_01587,demo_company_001,RAZORPAY,8229.49,INR,CARD,AUTHENTICATION,TEMPORARY,23,5,0
pay_synth_01588,demo_company_001,DEMO,1587.18,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,2,1
pay_synth_01589,demo_company_001,DEMO,3905.99,INR,UPI,BANK,TEMPORARY,4,3,0
pay_synth_01590,demo_company_001,RAZORPAY,808.88,INR,CARD,CARD,PERMANENT,8,4,0
pay_synth_01591,demo_company_001,RAZORPAY,1160.39,INR,CARD,AUTHENTICATION,TEMPORARY,10,3,1
pay_synth_01592,demo_company_001,STRIPE,7098.65,INR,UPI,PROVIDER,TEMPORARY,6,4,1
pay_synth_01593,demo_company_001,DEMO,1737.31,INR,UPI,AUTHENTICATION,TEMPORARY,1,6,0
pay_synth_01594,demo_company_001,DEMO,2121.07,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,23,2,1
pay_synth_01595,demo_company_001,RAZORPAY,643.46,USD,CARD,PROVIDER,TEMPORARY,11,3,1
pay_synth_01596,demo_company_001,RAZORPAY,2758.84,USD,UPI,BANK,TEMPORARY,4,3,0
pay_synth_01597,demo_company_001,DEMO,3843.18,INR,UPI,NETWORK,TEMPORARY,23,4,0
pay_synth_01598,demo_company_001,DEMO,3725.75,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,5,1
pay_synth_01599,demo_company_001,DEMO,538.42,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,13,5,1
pay_synth_01600,demo_company_001,STRIPE,4914.5,INR,CARD,CARD,PERMANENT,6,3,0
pay_synth_01601,demo_company_001,DEMO,666.41,INR,CARD,AUTHENTICATION,TEMPORARY,4,3,0
pay_synth_01602,demo_company_001,DEMO,1760.91,INR,CARD,BANK,TEMPORARY,3,6,0
pay_synth_01603,demo_company_001,DEMO,358.48,INR,UPI,TEMPORARY,TEMPORARY,9,2,1
pay_synth_01604,demo_company_001,DEMO,1511.01,INR,NETBANKING,BANK,PERMANENT,15,4,0
pay_synth_01605,demo_company_001,DEMO,662.76,INR,CARD,AUTHENTICATION,TEMPORARY,5,4,0
pay_synth_01606,demo_company_001,RAZORPAY,1154.18,INR,UPI,BANK,TEMPORARY,20,0,1
pay_synth_01607,demo_company_001,DEMO,1919.67,INR,UPI,AUTHENTICATION,TEMPORARY,5,4,1
